"Source","Owner","First Name","Last Name","Company Name","City","information","Email","Website","Address","Work Phone","Mobile"
"Julieth Ortega","Julieth Ortega","Manufacturas la nacional & cía. ltda.
              ","JO","Manufacturas la nacional & cía. ltda.
              ","Pereira
                                            ","Chaquetas, Dotaciones industriales, Pantalones, Ropa de trabajo
                                            ","jeansdocker@manufacturaslanacional.com  
        "," www.manufacturaslanacional.com  
                         ","Cr 11 61-14/18 Barrio Nacederos  
                    ","3360176  
    ","3366803  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas mak janna s.a.
                        ","JO","Manufacturas mak janna s.a.
                        ","Pereira
                                            ","Camisas
                                            ","j.janna@jannat.com  
                            ",,"Av 30 de Agosto 49-48  
                              ","3260034  
    ",
"Julieth Ortega","Julieth Ortega","Manufacturas marle ltda.
                          ","JO","Manufacturas marle ltda.
                          ","Bogotá
                                            ","Dotaciones industriales
                                            ","manufacturasmarle@hotmail.com  
                 ",,"Cr 97 22A-29  
                                       ","2983387  
    ","4156032  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas metal madera 3emes
                  ","JO","Manufacturas metal madera 3emes
                  ","Pasto
                                            ","Muebles de madera, Muebles metálicos
                                            ","edgarjcb@yahoo.es  
                             ",,"Cr 18 23-43 Barrio Centenario  
                      ","3006085873  
 ","7214072  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas metálicas siglo xxi
                    ","JO","Manufacturas metálicas siglo xxi
                    ","Medellín
                                            ","Muebles metálicos
                                            ","silviagomezs@hotmail.com  
                      ",,"Cl 28 65A-38  
                                       ","3117832492  
 ","3511196  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas naranjo y naranjo & cía. ltda.
             ","JO","Manufacturas naranjo y naranjo & cía. ltda.
             ","Dosquebradas
                                            ","Camisas
                                            ","nynltda@une.net.co  
                            ",,"Zona Ind La Macarena Bdg 4 Int  
                     ","3307429  
    ","2942800  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas rodel ltda.
                          ","JO","Manufacturas rodel ltda.
                          ","Bogotá
                                            ","Camisas
                                            ","manufacturasrodels@gmail.com  
                  ",,"Dg 46 Sur 51-24 P 5  
                                ","2308926  
    ","2308906  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas salto sport ltda.
                    ","JO","Manufacturas salto sport ltda.
                    ","Itagüí
                                            ","Blusas
                                            ","saltosport@une.net.co  
                         ",,"Cr 48 75A-37  
                                       ","2772913  
    ",
"Julieth Ortega","Julieth Ortega","Manufacturas tex-vanegas
                          ","JO","Manufacturas tex-vanegas
                          ","Bogotá
                                            ","Telas para muebles
                                            ","texva10@hotmail.com  
                           ",,"Cl 72 50-16 Barrio Doce de Octubre  
                 ","3108405  
    ","3118205  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas varomi ltda.
                         ","JO","Manufacturas varomi ltda.
                         ","Bogotá
                                            ","Calzado
                                            ","varomis@hotmail.com  
                           ",,"Cl 15 Sur 16-60  
                                    ","3612843  
    ","3731950  
    "
"Julieth Ortega","Julieth Ortega","Manufacturas y procesos industriales ltda.
             ","JO","Manufacturas y procesos industriales ltda.
             ","Bucaramanga
                                            ","Materiales para la construcción
                                            ","servicioalcliente@mpibitumen.com  
              "," www.mpibitumen.com  
                                     ","Cl 35 19-41 Torre Sur Of 504 Edif La Triada  
        ","6423795  
    ",
"Julieth Ortega","Julieth Ortega","Manupol ltda.
                                     ","JO","Manupol ltda.
                                     ","Bogotá
                                            ","Muebles para oficina, Ceniceros de piso, Mantenimiento de muebles de oficina, Ordenadores de fila, Papeleras, Sillas
                                            ","manupol@manupol.com.co  
                        "," www.manupol.com.co  
                                     ","Cr 22 6-88  
                                        C","2014862  
    ","3514437  
    "
"Julieth Ortega","Julieth Ortega","Mapfre seguros generales de colombia s.a.
         ","JO","Mapfre seguros generales de colombia s.a.
         ","Bogotá
                                            ","Seguros
                                            ","mapfre@mapfre.com.co  
                          "," www.mapfre.com.co  
                                      ","Cr 7 74-36 Barrio Rosales  
                          ","2120655  
    ",
"Julieth Ortega","Julieth Ortega","Mapfre seguros generales de colombia s.a.
           ","JO","Mapfre seguros generales de colombia s.a.
           ","Medellín
                                            ","Seguros
                                            ","mapfre@mapfre.com.co  
                          "," www.mapfre.com.co  
                                      ","Cr 43A 31-55 Barrio El Poblado  
                     ","3846700  
    ",
"Julieth Ortega","Julieth Ortega","Mapfre seguros generales de colombia s.a.
          ","JO","Mapfre seguros generales de colombia s.a.
          ","Pereira
                                            ","Seguros
                                            ","rj@mapfre.com  
                                 "," www.mapfre.com.co  
                                      ","Cr 7 16-50 P 6  
                                     ","3245311  
    ",
"Julieth Ortega","Julieth Ortega","Maquel s.a.
                                         ","JO","Maquel s.a.
                                         ","Medellín
                                            ","Aseo, Elementos de aseo y mantenimiento
                                            ","maquel@une.net.co  
                             ",,"Cr 71 46-16  
                                        ","4111972  
    ",
"Julieth Ortega","Julieth Ortega","Maquex comercializadora ltda.
                     ","JO","Maquex comercializadora ltda.
                     ","Bogotá
                                            ","Materiales eléctricos
                                            ","grupokoneko@grupokoneko.com  
                   "," www.maquex.com  
                                        
","Av (Cl) 81 116B-91  
                                 ","4428222  
    ",
"Julieth Ortega","Julieth Ortega","Maqui rodafer ltda.
                               ","JO","Maqui rodafer ltda.
                               ","Bogotá
                                            ","Ferreterías
                                            ","maquirodafer@hotmail.com  
                      ",,"Cl 13 26-79  
                                        ","3156010006  
 ","3512620  
    "
"Julieth Ortega","Julieth Ortega","Maquinaria bandi ltda.
                            ","JO","Maquinaria bandi ltda.
                            ","Bogotá
                                            ","Extractores de aire
                                            ","bandi@etb.net.co  
                              "," www.bandimaquinaria.com  
                                ","Cl 162 17A-65 Orquídea  
                             ","6703003  
    ",
"Julieth Ortega","Julieth Ortega","Máquinas y equipos ltda.
                          ","JO","Máquinas y equipos ltda.
                          ","Bogotá
                                            ","Relojes radicadores de correspondencia, Cajas registradoras, Calculadoras, Contadoras de billetes y monedas, Contadoras y detectores de dólares, Destructora de documentos, Detectoras de billetes y cheques falsos, Máquinas y equipos de oficina, Protectores de cheques
                                            ","gerencia@maquinas-equipos.com - ventas@maquinas-eq"," www.maquinas-equipos.com  
                               ","Cl 39A 28-19  
                                       ","2691330  
    ",
"Julieth Ortega","Julieth Ortega","Máquinas y registradoras
                            ","JO","Máquinas y registradoras
                            ","Medellín
                                            ","Suministros para cajas registradoras
                                            ","fliahamann@hotmail.com  
                        ",,"Cr 52 49-52 Of 301  
                                 ","3117485093  
 ","2777632  
    "
"Julieth Ortega","Julieth Ortega","Maquitodo s.a.
                                  ","JO","Maquitodo s.a.
                                  ","Cali
                                            ","Ferreterías
                                            ","info@maquitodo.com.co  
                         "," www.maquitodo.com.co  
                                   ","Av del Río 22-48  
                                   ","6804300  
    ",
"Julieth Ortega","Julieth Ortega","Mar s.a.
                                            ","JO","Mar s.a.
                                            ","Medellín
                                            ","Tejas
                                            ","ladrilleraloscedros@une.net.co  
                ",,"Cr 52D Cl 76  
                                       ","3714400  
    ",
"Julieth Ortega","Julieth Ortega","Marcas & lemas
                                      ","JO","Marcas & lemas
                                      ","Medellín
                                            ","Etiquetas
                                            ","marcasylemas@gmail.com  
                        ",,"Cr 42 39Sur-28 Envigado  
                            ","2705939  
    ",
"Julieth Ortega","Julieth Ortega","Marcas y trofeos
                                   ","JO","Marcas y trofeos
                                   ","Pereira
                                            ","Placas y trofeos
                                            ","marcasytrofeos@hotmail.com  
                    "," www.marcasytrofeos.com  
                                 ","Cl 21 5-70 L 1 Centro  
                              ","3340825  
    ",
"Julieth Ortega","Julieth Ortega","Marcazeta ltda.
                                     ","JO","Marcazeta ltda.
                                     ","Medellín
                                            ","Impresión digital
                                            ","info@marcazeta.com  
                            "," www.marcazeta.com  
                                      ","Cr 43F 14-77  
                                       ","2688833  
    ",
"Julieth Ortega","Julieth Ortega","Marce muebles metálicos
                                ","JO","Marce muebles metálicos
                                ","Bucaramanga
                                            ","Muebles metálicos
                                            ","fabiangomez72@hotmail.com  
                     ",,"Av Quebradaseca 24-09  
                              ","6345090  
    ","6343409  
    "
"Julieth Ortega","Julieth Ortega","Marcha ltda.
                                           ","JO","Marcha ltda.
                                           ","Bucaramanga
                                            ","Seguridad industrial
                                            ","botasmarcha@gmail.com  
                         ",,"Cl 111 22A-47  
                                      ","6313451  
    ",
"Julieth Ortega","Julieth Ortega","Marcol ltda.
                                            ","JO","Marcol ltda.
                                            ","Buenaventura
                                            ","Productos alimenticios
                                            ","marcol@mibuenaventura.com  
                     ",,"Av Simón Bolívar 28-40  
                             ","2428235  
    ",
"Julieth Ortega","Julieth Ortega","Marcolor
                                          ","JO","Marcolor
                                          ","Bogotá
                                            ","Cachuchas, gorras y sombreros, Camisetas
                                            ","marcolor9@hotmail.com  
                         "," www.camisetasmarcolor.com  
                              ","Cl 129 59A-19 P 3  
                                  ","3103416332  
 ","2536293  
    "
"Julieth Ortega","Julieth Ortega","Márgenes
                                        ","JO","Márgenes
                                        ","Cali
                                            ","Comunicación organizacional y corporativa
                                            ","servicioalcliente@margenes.biz  
                "," www.margenes.biz  
                                       ","Cl 11 100-121 Of 701  
                               ","4850022  
    ",
"Julieth Ortega","Julieth Ortega","Margot serrano de alvarado - centro veterinario y a","JO","Margot serrano de alvarado - centro veterinario y a","Cúcuta
                                            ","Ferreterías
                                            ","pedidos.campo@telecom.com.co  
                  ",,"Cl 6 6-39  
                                        Co","3167418768  
 ","3142974426  
 "
"Julieth Ortega","Julieth Ortega","María alicia moreno de ibarra - distra
            ","JO","María alicia moreno de ibarra - distra
            ","Bogotá
                                            ","Vidrios
                                            ","distraltda@hotmail.com  
                        ",,"Cl 64A 32-28  
                                       ","3108328  
    ","2508165  
    "
"Julieth Ortega","Julieth Ortega","María consuelo estrada de duque cajas y cartones ","JO","María consuelo estrada de duque cajas y cartones ","Cali
                                            ","Cajas para archivo
                                            ","cajas@emcali.net.co  
                           ",,"Cl 44 6N-04  
                                        ","4491133  
    ",
"Julieth Ortega","Julieth Ortega","María helena arbeláez - calzado italy
               ","JO","María helena arbeláez - calzado italy
               ","Medellín
                                            ","Calzado
                                            ","ivanarbelaez@starmedia.com.co  
                 ",,"Cl 49 49-26  
                                        ","5113357  
    ","2310208  
    "
"Julieth Ortega","Julieth Ortega","Mariafer shoes
                                         ","JO","Mariafer shoes
                                         ","Bucaramanga
                                            ","Calzado
                                            ","mariafershoes@hotmail.com  
                     ",,"Cl 37 3-18  
                                        C","6522564  
    ","6335404  
    "
"Julieth Ortega","Julieth Ortega","Mariano herrera & cia. ltda.
                    ","JO","Mariano herrera & cia. ltda.
                    ","Cali
                                            ","Tubería
                                            ","marianoherrera@etb.net.co  
                     ",,"Cl 27 9-42  
                                        C","4412451  
    ","4424205  
    "
"Julieth Ortega","Julieth Ortega","Marino ramírez linares - ferrominerales
           ","JO","Marino ramírez linares - ferrominerales
           ","Bogotá
                                            ","Impermeabilizantes
                                            ","ferrominerales@etb.net.co  
                     ",,"Cl 24A Sur 68H-53  
                                  ","2900800  
    ",
"Julieth Ortega","Julieth Ortega","Mario mejía torres almacén tecnicolor
                ","JO","Mario mejía torres almacén tecnicolor
                ","Manizales
                                            ","Pinturas
                                            ","almacentecnocolor@hotmail.com  
                 ",,"cr 20 20-72 esq barrio centro  
                      ","8847072  
    ","8828982  
    "
"Julieth Ortega","Julieth Ortega","Marión s.a.
                                         ","JO","Marión s.a.
                                         ","Medellín
                                            ","Muebles para oficina
                                            ","gestionhumana@marion.com.co  
                   "," www.marion.com.co  
                                      ","Cl 25 Sur 48-61 Av Las Vegas - Envigado  
            ","3399951  
    ","3399999  
    "
"Julieth Ortega","Julieth Ortega","Maritel del nogal s.a.
                            ","JO","Maritel del nogal s.a.
                            ","Bogotá
                                            ","Telas para muebles
                                            ","rjmaritel@etb.net.co  
                          ",,"Cl 116 30-63  
                                       ","6202177  
    ",
"Julieth Ortega","Julieth Ortega","Markteknik de colombia ltda.
                      ","JO","Markteknik de colombia ltda.
                      ","Bogotá
                                            ","Cintas para transferencia térmica, Código de barras
                                            ","markteknik@etb.net.co  
                         "," www.markteknikcol.com  
                                  ","Cl 53 22-28 P 2  
                                    ","3497161  
    ",
"Julieth Ortega","Julieth Ortega","Marmo & cía. ltda.
                              ","JO","Marmo & cía. ltda.
                              ","Cali
                                            ","Acabados arquitectónicos
                                            ","marmoycia@gmail.com - marmo@telmex.net.co  
     ",,"Km 2.5 Vía Cali - Candelaria Dg 2 Bomba Esso Urb Ind La",,
"Julieth Ortega","Julieth Ortega","Mármol & granito
                                 ","JO","Mármol & granito
                                 ","Tuluá
                                            ","Acabados arquitectónicos
                                            ","dtarcila79@hotmail.com  
                        ",,"Cr 22 24-22  
                                        ","2248718  
    ","2256915  
    "
"Julieth Ortega","Julieth Ortega","Mármoles del tolima arco iris
                     ","JO","Mármoles del tolima arco iris
                     ","Ibagué
                                            ","Escaleras, Alfombras y tapetes
                                            ","jesus.urbano@marmolesdeltolimaarcoiris.com  
    "," www.marmolesdeltolimaarcoiris.com  
                      ","Cr 8 131-306 Barrio La Ceiba Salida para Alvarado Vía E","3113906590  
 ","3118041407  
 "
"Julieth Ortega","Julieth Ortega","Mármoles y granitos del huila s. en c.
           ","JO","Mármoles y granitos del huila s. en c.
           ","Neiva
                                            ","Fachadas
                                            ","margrahuila@hotmail.com  
                       ",,"Cr 7 81-52 Av Alberto Galindo  
                      ","3153429583  
 ","8760827  
    "
"Julieth Ortega","Julieth Ortega","Mármoles y vitrificados carrara s.a.
              ","JO","Mármoles y vitrificados carrara s.a.
              ","Bogotá
                                            ","Acabados arquitectónicos
                                            ","recursoshumanos@mvcarrara.com  
                 ",,"Av 13 Autop Norte 134A-78  
                          ","6261817  
    ",
"Julieth Ortega","Julieth Ortega","Marnell security ltda.
                            ","JO","Marnell security ltda.
                            ","Bogotá
                                            ","Alarmas
                                            ","miguel.zona@marnell.com.co  
                    "," www.marnell.com.co  
                                     ","Cr 66 4G-67  
                                        ","4173753  
    ",
"Julieth Ortega","Julieth Ortega","Marped group s.a.
                                 ","JO","Marped group s.a.
                                 ","Bogotá
                                            ","Cielo rasos, Drywall
                                            ","marped@marped.com - gruas@marped.com  
          "," www.marped.com  
                                        
","Cl 71 21-18  
                                        ","3464491  
    ",
"Julieth Ortega","Julieth Ortega","Marpico s.a.
                                      ","JO","Marpico s.a.
                                      ","Bogotá
                                            ","Ferreterías
                                            ","admin@mppromocionales.com  
                     "," www.mppromocionales.com  
                                ","Cl 100 8A-49 Torre B Of 703 World Trade Center  
     ","6235566  
    ",
"Julieth Ortega","Julieth Ortega","Marquesinas y mantenimientos
                      ","JO","Marquesinas y mantenimientos
                      ","Bogotá
                                            ","Divisiones para baño
                                            ","c-caicedo@marquesinasymantenimientos.com  
      "," www.marquesinasymantenimientos.com  
                     ","Av (Cr) 68 67C-46  
                                  ","4820488  
    ","2501837  
    "
"Julieth Ortega","Julieth Ortega","Marquetería áreas ltda.
                         ","JO","Marquetería áreas ltda.
                         ","Cali
                                            ","Marquetería
                                            ","areas_marcos@telesat.com.co  
                   "," www.marqueteriaareas.com  
                               ","Cl 28 Norte 2BN-39  
                                 ","6613002  
    ","6687666  
    "
"Julieth Ortega","Julieth Ortega","Marquetería fala
                                     ","JO","Marquetería fala
                                     ","Manizales
                                            ","Marquetería
                                            ","falamarq@gmail.com  
                            ",,"Cr 24A 55B-34  
                                      ","8852151  
    ",
"Julieth Ortega","Julieth Ortega","Marquetería guines
                                ","JO","Marquetería guines
                                ","Bogotá
                                            ","Marquetería
                                            ","arteguines@hotmail.com  
                        ",,"Cl 142 16A-77  
                                      ","2169940  
    ",
"Julieth Ortega","Julieth Ortega","Marquetería la marquetería
                           ","JO","Marquetería la marquetería
                           ","Manizales
                                            ","Marquetería
                                            ","luismigel1991@hotmail.com  
                     ",,"Cr 23 52-83  
                                        ","8862760  
    ",
"Julieth Ortega","Julieth Ortega","Marquetería luz elena
                               ","JO","Marquetería luz elena
                               ","Envigado
                                            ","Marquetería
                                            ","marqueteriamartag@hotmail.com  
                 ",,"Tr 35C Sur 32-56  
                                   ","2762600  
    ",
"Julieth Ortega","Julieth Ortega","Marquetería y galería de arte chevy
                  ","JO","Marquetería y galería de arte chevy
                  ","Manizales
                                            ","Marquetería
                                            ","hildae@une.net.co  
                             ",,"Cl 64 24-61  
                                        ","8855598  
    ",
"Julieth Ortega","Julieth Ortega","Marqueterìa y muebles d'alfred
                    ","JO","Marqueterìa y muebles d'alfred
                    ","Bogotá
                                            ","Muebles de madera
                                            ","d_alfred@hotmail.com  
                          ",,"Cr 4A 66-39  
                                        ","2101407  
    ",
"Julieth Ortega","Julieth Ortega","Marquillas & accesorios s.a.
                        ","JO","Marquillas & accesorios s.a.
                        ","Medellín
                                            ","Bolsas de papel
                                            ","marquiacces@une.net.co  
                        "," www.marquiacces.com.co  
                                 ","Cl 86 48-47 Itagüí  
                                 ","2854009  
    ",
"Julieth Ortega","Julieth Ortega","Marquillas & diseños s.a.s.
                         ","JO","Marquillas & diseños s.a.s.
                         ","Medellín
                                            ","Etiquetas
                                            ","mydgrafico2@une.net.co  
                        "," www.marquillasydiseños.com  
                             ","Cr 56 51-35  
                                        ",": 2311114  
  ","2311114  
    "
"Julieth Ortega","Julieth Ortega","Marquillas alfa s.a.
                                ","JO","Marquillas alfa s.a.
                                ","Medellín
                                            ","Código de barras
                                            ","marquillasalfa@une.net.co  
                     ",,"Cr 51 9CSur-85 L 501  
                               ","3621300  
    ",
"Julieth Ortega","Julieth Ortega","Marquillas darema
                                 ","JO","Marquillas darema
                                 ","Bogotá
                                            ","Etiquetas
                                            ","darioyfrancy@gmail.com  
                        ",,"Cr 21 28-43 Sur  
                                    ","4080110  
    ","2783493  
    "
"Julieth Ortega","Julieth Ortega","Marquillas de calidad ltda.
                       ","JO","Marquillas de calidad ltda.
                       ","Bogotá
                                            ","Etiquetas
                                            ","info@mdc.com.co  
                               "," www.mdc.com.co  
                                        
","Cr 33 10-18  
                                        ","2204525  
    ","2476628  
    "
"Julieth Ortega","Julieth Ortega","Marquillas dismacolor ltda.
                         ","JO","Marquillas dismacolor ltda.
                         ","Medellín
                                            ","Etiquetas
                                            ","dismacolor@gmail.com  
                          ",,"Tr 38 72-130  
                                       ","4128264  
    ",
"Julieth Ortega","Julieth Ortega","Marquillas fast s.a.
                                ","JO","Marquillas fast s.a.
                                ","Envigado
                                            ","Etiquetas
                                            ","info@marqfast.com  
                             ",,"Cr 46A 29-120 Sur  
                                  ","3316381  
    ",
"Julieth Ortega","Julieth Ortega","Marquillas plus ltda.
                               ","JO","Marquillas plus ltda.
                               ","Medellín
                                            ","Etiquetas
                                            ","marquillase@une.net.co  
                        ",,"Cl 40 Sur 43A-57  
                                   ","3790156  
    ",
"Julieth Ortega","Julieth Ortega","Marquillas s.a.
                                     ","JO","Marquillas s.a.
                                     ","Sabaneta
                                            ","Etiquetas
                                            ","marquillas@marquillas.com.co  
                  "," www.marquillas.com.co  
                                  ","Cl 78D Sur 47G-23  
                                  ","4488801  
    ",
"Julieth Ortega","Julieth Ortega","Marquillas y muchas marquillas
                    ","JO","Marquillas y muchas marquillas
                    ","Bogotá
                                            ","Cachuchas, gorras y sombreros, Calzado
                                            ","marquillasymuchasmarquillas@hotmail.com  
       ",,"Cr 23 19-51 Sur  
                                    ","3103174224  
 ",
"Julieth Ortega","Julieth Ortega","Marquis
                                            ","JO","Marquis
                                            ","Medellín
                                            ","Ropa para dama
                                            ","monteblanco@une.net.co  
                        ",,"Cr 55 27A-20  
                                       ","2652965  
    ",
"Julieth Ortega","Julieth Ortega","Marte de colombia ltda.
                           ","JO","Marte de colombia ltda.
                           ","Bogotá
                                            ","Etiquetas
                                            ","info@marte.com.co  
                             "," www.marte.com.co  
                                       ","Av (Cl) 22 40-37  
                                   ","3377477  
    ",
"Julieth Ortega","Julieth Ortega","Martha cecilia salazar
                          ","JO","Martha cecilia salazar
                          ","Cali
                                            ","Artículos para propaganda, Dotaciones industriales
                                            ","macesa2009@hotmail.com  
                        ",,"Cr 3A 40-27  
                                        ","3733719  
    ",
"Julieth Ortega","Julieth Ortega","Martha lucía arias y cía. ltda.
                      ","JO","Martha lucía arias y cía. ltda.
                      ","Manizales
                                            ","Seguros
                                            ","marthaariasseguros1@yahoo.com  
                 ",,"Cr 24 20-58 L 2 Edif Torreladera  
                   ","8821886  
    ","8843070  
    "
"Julieth Ortega","Julieth Ortega","Martha lucia avendaño acude
                     ","JO","Martha lucia avendaño acude
                     ","Cali
                                            ","Plomeros
                                            ","acudemantenimiento@yahoo.com  
                  ",,"Cr 47N 4AN-30 Barrio La Flora  
                      ","6802455  
    ",
"Julieth Ortega","Julieth Ortega","Martín pardo garcía cía. ltda. decorglass
               ","JO","Martín pardo garcía cía. ltda. decorglass
               ","Barranquilla
                                            ","Cielo rasos
                                            ","rmartin@decorglass.com.co - info@decorglass.com.co"," www.decorglass.com.co  
                                  ","Cl 56 46-58 Barrio Boston  
                          ","3694698  
    ","3694329  
    "
"Julieth Ortega","Julieth Ortega","Marventa ltda.
                                          ","JO","Marventa ltda.
                                          ","Barranquilla
                                            ","Ferreterías
                                            ","marventaltda@hotmail.com  
                      ",,"Cl 54 10B-101  
                                      ","3627030  
    ","3630723  
    "
"Julieth Ortega","Julieth Ortega","Más dotaciones y cía. ltda.
                       ","JO","Más dotaciones y cía. ltda.
                       ","Bogotá
                                            ","Calzado, Overoles, Ropa de trabajo
                                            ","masdotacionesycia@gmail.com  
                   "," www.masdotaciones.com  
                                  ","Av (Cr) 68 10-58 Sur  
                               ","4206496  
    ","2625696  
    "
"Julieth Ortega","Julieth Ortega","Más telefonía y cía. ltda.
                          ","JO","Más telefonía y cía. ltda.
                          ","Medellín
                                            ","Máquinas y equipos de oficina
                                            ","mastelefonia@une.net.co  
                       ",,"Cr 50 56-28 Centro  
                                 ","4483911  
    ","5132430  
    "
"Julieth Ortega","Julieth Ortega","Masenet ltda.
                                     ","JO","Masenet ltda.
                                     ","Bogotá
                                            ","Artículos y suministros de oficina, Cajas fuertes, Cajas registradoras, Contadoras de billetes y monedas, Detectoras de billetes y cheques falsos, Mantenimiento de equipos de control y seguridad, Máquinas y equipos de oficina, Protectores de cheques, Sellos, Sistemas y equipos de control y seguridad
                                            ","geremasenet@gmail.com  
                         "," www.masenet.com  
                                        ","Cr 36 25-40  
                                        ","3685658  
    ","2443373  
    "
"Julieth Ortega","Julieth Ortega","Maslux e.u.
                                            ","JO","Maslux e.u.
                                            ","Barranquilla
                                            ","Iluminación
                                            ","masluxeu@yahoo.com  
                            ",,"Cl 77 65-37 L 132  
                                  ","3537286  
    ","3004802842  
 "
"Julieth Ortega","Julieth Ortega","Masony decoración
                                 ","JO","Masony decoración
                                 ","Bogotá
                                            ","Decoración
                                            ","info@masonydecoracion.com  
                     "," www.masonydecoracion.com  
                               ","Cr 19 89-36  
                                        ","2579500  
    ",
"Julieth Ortega","Julieth Ortega","Masson
                                            ","JO","Masson
                                            ","Bogotá
                                            ","Uniformes
                                            ","massondotacor@yahoo.com  
                       ",,"Cr 19 71A-23  
                                       ","2550836  
    ",
"Julieth Ortega","Julieth Ortega","Máster controls ltda.
                             ","JO","Máster controls ltda.
                             ","Bogotá
                                            ","Cableado estructurado, Interruptores, Suministros para computadores y partes periféricas
                                            ","bogota@master-controls.com  
                    "," www.master-control.com  
                                 ","Cl 73 20C-38  
                                       ","3477980  
    ",
"Julieth Ortega","Julieth Ortega","Master glass
                                        ","JO","Master glass
                                        ","Medellín
                                            ","Divisiones para baño
                                            ","masterglass@une.net.co  
                        "," www.masterglasscolombia.com - www.masterglass.com.  
     ","Cl 28 58-44  
                                        ","2353849  
    ",
"Julieth Ortega","Julieth Ortega","Masterpress s.a.
                                    ","JO","Masterpress s.a.
                                    ","Medellín
                                            ","Litografía
                                            ","masterpress@une.net.co  
                        ",,"Cr 49A 48Sur-60 Bdg 104 Univegas  
                   ","3321779  
    ","3329196  
    "
"Julieth Ortega","Julieth Ortega","Masterprint s.a.
                                  ","JO","Masterprint s.a.
                                  ","Bogotá
                                            ","Formas continuas
                                            ","masterprint@etb.net.co  
                        ",,"Cl 71A 22-44  
                                       ","2354690  
    ",
"Julieth Ortega","Julieth Ortega","Matecosta calle 30 unifel s.a.
                          ","JO","Matecosta calle 30 unifel s.a.
                          ","Barranquilla
                                            ","Materiales para la construcción
                                            ","servicliente_unifel@hotmail.com  
               ",,"Cl 30 35-71  
                                        ","3518445  
    ",
"Julieth Ortega","Julieth Ortega","Matelco materiales eléctricos de colombia s.a.
  ","JO","Matelco materiales eléctricos de colombia s.a.
  ","Cali
                                            ","Iluminación
                                            ","gerencia@matelcolsa.com  
                       ",,"Cl 7A 22-47  
                                        ","3136492676  
 ","6820723  
    "
"Julieth Ortega","Julieth Ortega","Matelectro
                                            ","JO","Matelectro
                                            ","San andrés
                                            ","Ferreterías, Iluminación, Materiales eléctricos
                                            ","adrivarg@telecom.com.co  
                       ",,"Av 20 de Julio 3-156  
                               ","3162426545  
 ","5125648  
    "
"Julieth Ortega","Julieth Ortega","Materarte
                                         ","JO","Materarte
                                         ","Bogotá
                                            ","Jardines
                                            ","ventas@materarte.com.co  
                       "," www.materarte.com.co  
                                   ","Cr 24 50-12  
                                        ","2121983  
    ","3456401  
    "
"Julieth Ortega","Julieth Ortega","Matercon ltda.
                                  ","JO","Matercon ltda.
                                  ","Cali
                                            ","Materiales para la construcción
                                            ","materconltda@yahoo.com  
                        ",,"Cr 8 70-12  
                                        C","6631070  
    ","6622575  
    "
"Julieth Ortega","Julieth Ortega","Materiales & herramientas s.a.
                      ","JO","Materiales & herramientas s.a.
                      ","Medellín
                                            ","Ferreterías
                                            ","materiales@epm.net.co  
                         ",,"Cl 29 77-10  
                                        ","3415684  
    ",
"Julieth Ortega","Julieth Ortega","Materiales & racores
                                ","JO","Materiales & racores
                                ","Medellín
                                            ","Materiales para la construcción
                                            ","materialesyracores@hotmail.com  
                ",,"Cr 50 42-64  
                                        ","2620315  
    ",
"Julieth Ortega","Julieth Ortega","Materiales américa
                                  ","JO","Materiales américa
                                  ","Medellín
                                            ","Materiales para la construcción
                                            ","materialesamerica@une.net.co  
                  ",,"Cl 42C 90A-33  
                                      ","4924695  
    ","2537118  
    "
"Julieth Ortega","Julieth Ortega","Materiales colombia & cía. ltda.
                     ","JO","Materiales colombia & cía. ltda.
                     ","Fundación
                                            ","Materiales para la construcción
                                            ","servicioalcliente@materialescolombia.com  
      "," www.materialescolombia.com  
                             ","Cl 14 8-04  
                                        C","4140671  
    ",
"Julieth Ortega","Julieth Ortega","Materiales colombia & cía. ltda.
                      ","JO","Materiales colombia & cía. ltda.
                      ","Valledupar
                                            ","Artículos eléctricos, Ferreterías, Impermeabilizantes, Materiales para la construcción
                                            ","gerencia@materialescolombia.com  
               "," www.materialescolombia.com.co  
                          ","Cr 7A 19A-71  
                                       ","5743182  
    ","5707496  
    "
"Julieth Ortega","Julieth Ortega","Materiales colombia y cia. ltda
                     ","JO","Materiales colombia y cia. ltda
                     ","Riohacha
                                            ","Materiales para la construcción
                                            ","gerencia@materialescolombia.com.co  
            "," www.materialescolombia.com.co  
                          ","Cr 7 32-08 Barrio Simón Bolívar  
                    ","3126601579  
 ","7276978  
    "
"Julieth Ortega","Julieth Ortega","Materiales de construccion y ferreteria osorio lt","JO","Materiales de construccion y ferreteria osorio lt","Cali
                                            ","Ferreterías
                                            ","libardoantonio1962@hotmail.com  
                ",,"Cr 18 17-00  
                                        ","8851134  
    ","8851135  
    "
